purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:maven/io.springfox/springfox-bean-validators,io.springfox:springfox-bean-validators,maven,dead,kitchen-sink,0,0,switch-piecemeal,,"Springfox-bean-validators is an unmaintained integration layer spanning validation, documentation, and serialization concerns. Dependents should decompose their usage and migrate to focused, maintained alternatives rather than seek a single replacement.",llm,0.75,12980,io.springfox:springfox-boot-starter,109489,5054,0,0,https://github.com/springfox/springfox,pkg:maven/io.springfox/springfox-bean-validators,io.springfox:springfox-bean-validators,maven,dead,kitchen-sink,0,0,switch-piecemeal,,"Springfox-bean-validators is an unmaintained integration layer spanning validation, documentation, and serialization concerns. Dependents should decompose their usage and migrate to focused, maintained alternatives rather than seek a single replacement.",llm,0.75,12980,io.springfox:springfox-boot-starter,109489,5054,0,0,https://github.com/springfox/springfox
pkg:maven/commons-digester/commons-digester,commons-digester:commons-digester,maven,unknown,broad,0,0,accept,,"Commons Digester is stable, mature code with no single replacement. Thousands of projects depend on it; pin versions and monitor for security advisories rather than attempting replacement.",llm,0.78,12816,commons-configuration:commons-configuration,,,,0,https://svn.apache.org/viewvc/commons/proper/digester/tags/digester_2_1_rc2,pkg:maven/commons-digester/commons-digester,commons-digester:commons-digester,maven,unknown,broad,0,0,accept,,"Commons Digester is stable, mature code with no single replacement. Thousands of projects depend on it; pin versions and monitor for security advisories rather than attempting replacement.",llm,0.78,12816,commons-configuration:commons-configuration,,,,0,https://svn.apache.org/viewvc/commons/proper/digester/tags/digester_2_1_rc2
pkg:maven/com.sparkjava/spark-core,com.sparkjava:spark-core,maven,dormant,broad,0,0,accept,,"Spark is stable but dormant; its broad distribution (12.8K repos) makes coordinated migration unrealistic. Pin versions, review the 2 advisories for applicability to embedded usage, and evaluate alternatives (Spring Boot, Quarkus) only for new projects or when routing layers require rework anyway.",llm,0.85,12812,com.sparkjava:spark-template-freemarker,6253,915,0,0,https://github.com/perwendel/spark,pkg:maven/com.sparkjava/spark-core,com.sparkjava:spark-core,maven,dormant,broad,0,0,accept,,"Spark is stable but dormant; its broad distribution (12.8K repos) makes coordinated migration unrealistic. Pin versions, review the 2 advisories for applicability to embedded usage, and evaluate alternatives (Spring Boot, Quarkus) only for new projects or when routing layers require rework anyway.",llm,0.85,12812,com.sparkjava:spark-template-freemarker,6253,915,0,0,https://github.com/perwendel/spark
pkg:maven/com.android.volley/volley,com.android.volley:volley,maven,dormant,broad,0,0,accept,pkg:maven/com.squareup.okhttp3/okhttp,"Volley is end-of-life from Google but remains stable for most use cases. The 12,310 dependents are predominantly legacy Android apps where migration to OkHttp would require significant refactoring; pinning the version is the pragmatic approach.",llm,0.8,12310,com.android.volley:volley-cronet,11601,893,0,0,https://github.com/google/volley,pkg:maven/com.android.volley/volley,com.android.volley:volley,maven,dormant,broad,0,0,accept,pkg:maven/com.squareup.okhttp3/okhttp,"Volley is end-of-life from Google but remains stable for most use cases. The 12,310 dependents are predominantly legacy Android apps where migration to OkHttp would require significant refactoring; pinning the version is the pragmatic approach.",llm,0.8,12310,com.android.volley:volley-cronet,11601,893,0,0,https://github.com/google/volley
pkg:maven/net.sourceforge.nekohtml/nekohtml,net.sourceforge.nekohtml:nekohtml,maven,unknown,few-large,0,0,switch,pkg:maven/org.jsoup/jsoup,NekoHTML hasn't released since 2015; jsoup is the actively maintained Java HTML parser now. Thymeleaf (73.8% of usage) may have already migrated or made this optional—check your dependency path.,llm,0.85,12144,org.thymeleaf:thymeleaf,,,,0,https://nekohtml.svn.sourceforge.net/viewvc/nekohtml,pkg:maven/net.sourceforge.nekohtml/nekohtml,net.sourceforge.nekohtml:nekohtml,maven,unknown,few-large,0,0,switch,pkg:maven/org.jsoup/jsoup,NekoHTML hasn't released since 2015; jsoup is the actively maintained Java HTML parser now. Thymeleaf (73.8% of usage) may have already migrated or made this optional—check your dependency path.,llm,0.85,12144,org.thymeleaf:thymeleaf,,,,0,https://nekohtml.svn.sourceforge.net/viewvc/nekohtml
pkg:maven/org.webjars/webjars-locator-core,org.webjars:webjars-locator-core,maven,dormant,few-large,0,0,vendor,,"Small, stable codebase (468 lines) with zero maintenance. Primary dependent webjars-locator should vendor this; downstream projects should do the same to eliminate transitive risk from an unmaintained library.",llm,0.85,11669,org.webjars:webjars-locator,468,77,0,0,https://github.com/webjars/webjars-locator-core,pkg:maven/org.webjars/webjars-locator-core,org.webjars:webjars-locator-core,maven,dormant,few-large,0,0,vendor,,"Small, stable codebase (468 lines) with zero maintenance. Primary dependent webjars-locator should vendor this; downstream projects should do the same to eliminate transitive risk from an unmaintained library.",llm,0.85,11669,org.webjars:webjars-locator,468,77,0,0,https://github.com/webjars/webjars-locator-core
pkg:maven/org.openjdk.jmh/jmh-core,org.openjdk.jmh:jmh-core,maven,dormant,broad,0,0,accept,,"JMH is a mature, specialized benchmarking framework with broad usage across 11K+ repos and no actively maintained replacement. Pin the version and accept the dormancy; it's typically a development dependency, not runtime code.",llm,0.85,11438,org.openjdk.jmh:jmh-generator-annprocess,70394,4425,0,0,https://github.com/openjdk/jmh,pkg:maven/org.openjdk.jmh/jmh-core,org.openjdk.jmh:jmh-core,maven,dormant,broad,0,0,accept,,"JMH is a mature, specialized benchmarking framework with broad usage across 11K+ repos and no actively maintained replacement. Pin the version and accept the dormancy; it's typically a development dependency, not runtime code.",llm,0.85,11438,org.openjdk.jmh:jmh-generator-annprocess,70394,4425,0,0,https://github.com/openjdk/jmh
pkg:maven/io.reactivex.rxjava2/rxandroid,io.reactivex.rxjava2:rxandroid,maven,dormant,broad,0,0,accept,,Stable but unmaintained. Pin the version and plan gradual migration to Kotlin Coroutines for new code. Not urgent—the package is unlikely to break—but the ecosystem has moved on.,llm,0.85,11432,com.jakewharton.rxbinding2:rxbinding,2092,127,0,0,https://github.com/reactivex/rxandroid,pkg:maven/io.reactivex.rxjava2/rxandroid,io.reactivex.rxjava2:rxandroid,maven,dormant,broad,0,0,accept,,Stable but unmaintained. Pin the version and plan gradual migration to Kotlin Coroutines for new code. Not urgent—the package is unlikely to break—but the ecosystem has moved on.,llm,0.85,11432,com.jakewharton.rxbinding2:rxbinding,2092,127,0,0,https://github.com/reactivex/rxandroid
pkg:maven/com.sun.faces/jsf-api,com.sun.faces:jsf-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.faces/jakarta.faces-api,JSF is legacy Java web framework; modern Java uses Jakarta EE. Dependents should migrate to jakarta.faces:jakarta.faces-api or switch to contemporary frameworks like Spring.,llm,0.78,11141,io.spring.platform:platform-bom,,,,0,https://java.net/projects/mojarra/sources,pkg:maven/com.sun.faces/jsf-api,com.sun.faces:jsf-api,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.faces/jakarta.faces-api,JSF is legacy Java web framework; modern Java uses Jakarta EE. Dependents should migrate to jakarta.faces:jakarta.faces-api or switch to contemporary frameworks like Spring.,llm,0.78,11141,io.spring.platform:platform-bom,,,,0,https://java.net/projects/mojarra/sources
pkg:maven/com.sun.faces/jsf-impl,com.sun.faces:jsf-impl,maven,unknown,few-large,0,0,switch,pkg:maven/jakarta.faces/jakarta.faces-api,"JSF is a legacy Sun framework now maintained by Jakarta EE. The top dependent (Spring IO Platform BOM) accounts for 68% of usage; its maintainers should lead migration to jakarta.faces, which is actively maintained as part of Jakarta EE.",llm,0.8,11140,io.spring.platform:platform-bom,,,,0,https://java.net/projects/mojarra/sources,pkg:maven/com.sun.faces/jsf-impl,com.sun.faces:jsf-impl,maven,unknown,few-large,0,0,switch,pkg:maven/jakarta.faces/jakarta.faces-api,"JSF is a legacy Sun framework now maintained by Jakarta EE. The top dependent (Spring IO Platform BOM) accounts for 68% of usage; its maintainers should lead migration to jakarta.faces, which is actively maintained as part of Jakarta EE.",llm,0.8,11140,io.spring.platform:platform-bom,,,,0,https://java.net/projects/mojarra/sources
pkg:maven/org.zalando/problem-spring-web,org.zalando:problem-spring-web,maven,dormant,few-large,0,0,switch,,Spring Framework now provides native RFC 9457 support; migrate to Spring's Error Responses (Servlet/Reactive stacks) instead.,llm,0.87,11023,io.github.jhipster:jhipster-dependencies,8519,156,0,0,https://github.com/zalando/problem-spring-web,pkg:maven/org.zalando/problem-spring-web,org.zalando:problem-spring-web,maven,dormant,few-large,0,0,switch,,Spring Framework now provides native RFC 9457 support; migrate to Spring's Error Responses (Servlet/Reactive stacks) instead.,llm,0.87,11023,io.github.jhipster:jhipster-dependencies,8519,156,0,0,https://github.com/zalando/problem-spring-web
pkg:maven/asm/asm,asm:asm,maven,unknown,broad,0,0,accept,,"ASM is a mature bytecode manipulation library used across the ecosystem. With no security issues and no dependency churn, pin the version and carry the minimal risk of using unmaintained-but-stable code.",llm,0.8,10907,net.sf.dozer:dozer,,,,0,https://svn.forge.objectweb.org/cgi-bin/viewcvs.cgi/asm/trunk,pkg:maven/asm/asm,asm:asm,maven,unknown,broad,0,0,accept,,"ASM is a mature bytecode manipulation library used across the ecosystem. With no security issues and no dependency churn, pin the version and carry the minimal risk of using unmaintained-but-stable code.",llm,0.8,10907,net.sf.dozer:dozer,,,,0,https://svn.forge.objectweb.org/cgi-bin/viewcvs.cgi/asm/trunk
pkg:maven/io.springfox/springfox-boot-starter,io.springfox:springfox-boot-starter,maven,dead,broad,0,0,switch,pkg:maven/org.springdoc/springdoc-openapi-starter-webmvc-ui,SpringDoc OpenAPI is the actively maintained replacement for Springfox. It provides equivalent OpenAPI/Swagger documentation generation for Spring Boot and is under active community development.,llm,0.78,10897,com.spring4all:swagger-spring-boot-starter,109489,5054,0,0,https://github.com/springfox/springfox,pkg:maven/io.springfox/springfox-boot-starter,io.springfox:springfox-boot-starter,maven,dead,broad,0,0,switch,pkg:maven/org.springdoc/springdoc-openapi-starter-webmvc-ui,SpringDoc OpenAPI is the actively maintained replacement for Springfox. It provides equivalent OpenAPI/Swagger documentation generation for Spring Boot and is under active community development.,llm,0.78,10897,com.spring4all:swagger-spring-boot-starter,109489,5054,0,0,https://github.com/springfox/springfox
pkg:maven/org.slf4j/slf4j-nop,org.slf4j:slf4j-nop,maven,dormant,inlineable,0,0,vendor,,No-op SLF4J backend (27 lines in 2 classes). Copy the implementation into your project to eliminate the dependency on a dormant artifact. Code is stable.,llm,0.9,10846,com.sikulix:sikulixapi,27,0,0,0,https://github.com/qos-ch/slf4j,pkg:maven/org.slf4j/slf4j-nop,org.slf4j:slf4j-nop,maven,dormant,inlineable,0,0,vendor,,No-op SLF4J backend (27 lines in 2 classes). Copy the implementation into your project to eliminate the dependency on a dormant artifact. Code is stable.,llm,0.9,10846,com.sikulix:sikulixapi,27,0,0,0,https://github.com/qos-ch/slf4j
pkg:maven/org.easytesting/fest-assert-core,org.easytesting:fest-assert-core,maven,unknown,broad,0,0,switch,pkg:maven/org.assertj/assertj-core,AssertJ is the actively maintained successor created by FEST's original authors. Most dependents can migrate with straightforward import rewriting.,llm,0.95,10732,com.squareup.picasso:picasso,5964,432,0,0,https://github.com/alexruiz/fest-assert-2.x,pkg:maven/org.easytesting/fest-assert-core,org.easytesting:fest-assert-core,maven,unknown,broad,0,0,switch,pkg:maven/org.assertj/assertj-core,AssertJ is the actively maintained successor created by FEST's original authors. Most dependents can migrate with straightforward import rewriting.,llm,0.95,10732,com.squareup.picasso:picasso,5964,432,0,0,https://github.com/alexruiz/fest-assert-2.x
pkg:maven/javax.el/javax.el-api,javax.el:javax.el-api,maven,dead,broad,1,0,switch,,Archived and moved to Eclipse EE4J in 2024. The Expression Language API is stable; dependents should migrate to the EE4J-maintained version for long-term support.,llm,0.8,10652,javax:javaee-web-api,15701,3176,0,0,https://github.com/javaee/uel-ri,pkg:maven/javax.el/javax.el-api,javax.el:javax.el-api,maven,dead,broad,1,0,switch,,Archived and moved to Eclipse EE4J in 2024. The Expression Language API is stable; dependents should migrate to the EE4J-maintained version for long-term support.,llm,0.8,10652,javax:javaee-web-api,15701,3176,0,0,https://github.com/javaee/uel-ri
pkg:maven/org.openjdk.jmh/jmh-generator-annprocess,org.openjdk.jmh:jmh-generator-annprocess,maven,dormant,broad,0,0,accept,,"JMH is the standard Java benchmarking harness, part of OpenJDK. Despite infrequent releases (stable indication, not abandonment), it's maintained through the Java platform. With 10K+ dependents, forking is impractical; switching has no drop-in alternative. Pin to a known-good version.",llm,0.75,10629,org.apache.maven.shared:maven-common-artifact-filters,70394,4425,0,0,https://github.com/openjdk/jmh,pkg:maven/org.openjdk.jmh/jmh-generator-annprocess,org.openjdk.jmh:jmh-generator-annprocess,maven,dormant,broad,0,0,accept,,"JMH is the standard Java benchmarking harness, part of OpenJDK. Despite infrequent releases (stable indication, not abandonment), it's maintained through the Java platform. With 10K+ dependents, forking is impractical; switching has no drop-in alternative. Pin to a known-good version.",llm,0.75,10629,org.apache.maven.shared:maven-common-artifact-filters,70394,4425,0,0,https://github.com/openjdk/jmh
pkg:maven/org.apache.lucene/lucene-analyzers-common,org.apache.lucene:lucene-analyzers-common,maven,unknown,broad,0,0,accept,,"Lucene analyzers are stable and work well when pinned. For new projects or those needing active maintenance, OpenSearch (opensearch-analyzers) and Solr are maintained alternatives in the Java search ecosystem.",llm,0.72,10287,com.janeluo:ikanalyzer,,,,0,https://gitbox.apache.org/repos/asf?p=lucene-solr.git;f=lucene/analysis/common,pkg:maven/org.apache.lucene/lucene-analyzers-common,org.apache.lucene:lucene-analyzers-common,maven,unknown,broad,0,0,accept,,"Lucene analyzers are stable and work well when pinned. For new projects or those needing active maintenance, OpenSearch (opensearch-analyzers) and Solr are maintained alternatives in the Java search ecosystem.",llm,0.72,10287,com.janeluo:ikanalyzer,,,,0,https://gitbox.apache.org/repos/asf?p=lucene-solr.git;f=lucene/analysis/common
pkg:maven/com.google.gwt/gwt-user,com.google.gwt:gwt-user,maven,unknown,broad,0,0,accept,,"No releases in 3.8 years; Google has abandoned it. With 10k+ dependent repos and no drop-in replacement, most are already pinning and carrying the risk. Viable path forward is slow migration rather than rewrite.",llm,0.8,10135,com.google.gwt.inject:gin,,,,0,https://svn.sonatype.org/spice/tags/oss-parent-4,pkg:maven/com.google.gwt/gwt-user,com.google.gwt:gwt-user,maven,unknown,broad,0,0,accept,,"No releases in 3.8 years; Google has abandoned it. With 10k+ dependent repos and no drop-in replacement, most are already pinning and carrying the risk. Viable path forward is slow migration rather than rewrite.",llm,0.8,10135,com.google.gwt.inject:gin,,,,0,https://svn.sonatype.org/spice/tags/oss-parent-4
pkg:maven/org.hamcrest/hamcrest,org.hamcrest:hamcrest,maven,dormant,broad,0,0,accept,,"Mature, stable testing utility with no security issues. Dormancy reflects completion, not abandonment. Pin the version. New projects might prefer AssertJ or JUnit 5, but wholesale migration isn't justified.",llm,0.78,10122,org.reflections:reflections,215966,540,0,0,https://github.com/hamcrest/javahamcrest,pkg:maven/org.hamcrest/hamcrest,org.hamcrest:hamcrest,maven,dormant,broad,0,0,accept,,"Mature, stable testing utility with no security issues. Dormancy reflects completion, not abandonment. Pin the version. New projects might prefer AssertJ or JUnit 5, but wholesale migration isn't justified.",llm,0.78,10122,org.reflections:reflections,215966,540,0,0,https://github.com/hamcrest/javahamcrest
pkg:maven/org.antlr/antlr4-runtime,org.antlr:antlr4-runtime,maven,dormant,kitchen-sink,0,0,accept,,ANTLR is dormant but stable with zero runtime dependencies. Its 10 language targets make wholesale replacement infeasible; most dependents should pin the version. Only high-stakes projects should consider language-specific alternatives.,llm,0.8,9973,com.graphql-java:graphql-java,168272,23388,1,0,https://github.com/antlr/antlr4,pkg:maven/org.antlr/antlr4-runtime,org.antlr:antlr4-runtime,maven,dormant,kitchen-sink,0,0,accept,,ANTLR is dormant but stable with zero runtime dependencies. Its 10 language targets make wholesale replacement infeasible; most dependents should pin the version. Only high-stakes projects should consider language-specific alternatives.,llm,0.8,9973,com.graphql-java:graphql-java,168272,23388,1,0,https://github.com/antlr/antlr4
pkg:maven/net.sf.opencsv/opencsv,net.sf.opencsv:opencsv,maven,unknown,broad,0,0,accept,pkg:maven/org.apache.commons/commons-csv,OpenCSV is stable despite 16+ years without updates; zero runtime deps and no reported dead transitive packages. Pin the version and accept the risk.,llm,0.8,9967,net.thucydides:thucydides-core,,,,0,https://opencsv.svn.sourceforge.net/viewvc/opencsv,pkg:maven/net.sf.opencsv/opencsv,net.sf.opencsv:opencsv,maven,unknown,broad,0,0,accept,pkg:maven/org.apache.commons/commons-csv,OpenCSV is stable despite 16+ years without updates; zero runtime deps and no reported dead transitive packages. Pin the version and accept the risk.,llm,0.8,9967,net.thucydides:thucydides-core,,,,0,https://opencsv.svn.sourceforge.net/viewvc/opencsv
pkg:maven/org.apache.commons/commons-email,org.apache.commons:commons-email,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.mail/jakarta.mail,"Last release 2+ years ago with open advisories. Switch to Jakarta Mail (JavaMail successor) — commons-email is just a wrapper, so migration is import-path changes mostly.",llm,0.78,9965,org.activiti:activiti-engine,,,,0,https://gitbox.apache.org/repos/asf/commons-email,pkg:maven/org.apache.commons/commons-email,org.apache.commons:commons-email,maven,unknown,broad,0,0,switch,pkg:maven/jakarta.mail/jakarta.mail,"Last release 2+ years ago with open advisories. Switch to Jakarta Mail (JavaMail successor) — commons-email is just a wrapper, so migration is import-path changes mostly.",llm,0.78,9965,org.activiti:activiti-engine,,,,0,https://gitbox.apache.org/repos/asf/commons-email
pkg:maven/javax.mail/javax.mail-api,javax.mail:javax.mail-api,maven,dead,broad,1,0,switch,pkg:maven/jakarta.mail/jakarta.mail,This package was archived and officially moved to the Eclipse EE4J initiative as Jakarta Mail. Dependents should switch to the actively maintained jakarta.mail successor.,llm,0.9,9942,org.springframework.integration:spring-integration-java-dsl,86643,16061,1,0,https://github.com/javaee/javamail,pkg:maven/javax.mail/javax.mail-api,javax.mail:javax.mail-api,maven,dead,broad,1,0,switch,pkg:maven/jakarta.mail/jakarta.mail,This package was archived and officially moved to the Eclipse EE4J initiative as Jakarta Mail. Dependents should switch to the actively maintained jakarta.mail successor.,llm,0.9,9942,org.springframework.integration:spring-integration-java-dsl,86643,16061,1,0,https://github.com/javaee/javamail
pkg:maven/hsqldb/hsqldb,hsqldb:hsqldb,maven,unknown,broad,0,0,switch,pkg:maven/com.h2database/h2,"H2 Database is actively maintained and API-compatible with HSQLDB for most use cases. Switching is straightforward: update the Maven coordinate, adjust dialect if needed, and retest. H2 also offers performance and feature improvements over HSQLDB.",llm,0.85,9509,org.apache.velocity:velocity,,,,0,https://sourceforge.net/cvs/?group_id=23316,pkg:maven/hsqldb/hsqldb,hsqldb:hsqldb,maven,unknown,broad,0,0,switch,pkg:maven/com.h2database/h2,"H2 Database is actively maintained and API-compatible with HSQLDB for most use cases. Switching is straightforward: update the Maven coordinate, adjust dialect if needed, and retest. H2 also offers performance and feature improvements over HSQLDB.",llm,0.85,9509,org.apache.velocity:velocity,,,,0,https://sourceforge.net/cvs/?group_id=23316
pkg:maven/org.springframework.security.oauth/spring-security-oauth2,org.springframework.security.oauth:spring-security-oauth2,maven,dead,kitchen-sink,1,2,switch-piecemeal,,"VMware replaced this with OAuth2 support in Spring Security (client and resource server) and the separate Spring Authorization Server project. Migrate based on your use case: client/resource server code to Spring Security modules, authorization server implementations to Spring Authorization Server.",llm,0.95,9309,io.github.jhipster:jhipster-dependencies,57320,4030,0,0,https://github.com/springsource/spring-security-oauth,pkg:maven/org.springframework.security.oauth/spring-security-oauth2,org.springframework.security.oauth:spring-security-oauth2,maven,dead,kitchen-sink,1,2,switch-piecemeal,,"VMware replaced this with OAuth2 support in Spring Security (client and resource server) and the separate Spring Authorization Server project. Migrate based on your use case: client/resource server code to Spring Security modules, authorization server implementations to Spring Authorization Server.",llm,0.95,9309,io.github.jhipster:jhipster-dependencies,57320,4030,0,0,https://github.com/springsource/spring-security-oauth
pkg:maven/wsdl4j/wsdl4j,wsdl4j:wsdl4j,maven,unknown,broad,0,0,switch,pkg:maven/org.apache.cxf/cxf-rt-wsdl,"No releases in 13+ years. Migrate to Apache CXF (cxf-rt-wsdl), which provides equivalent WSDL functionality in an actively maintained package.",llm,0.75,9308,org.apache.openejb:openejb-core,,,,0,https://wsdl4j.cvs.sourceforge.net/wsdl4j,pkg:maven/wsdl4j/wsdl4j,wsdl4j:wsdl4j,maven,unknown,broad,0,0,switch,pkg:maven/org.apache.cxf/cxf-rt-wsdl,"No releases in 13+ years. Migrate to Apache CXF (cxf-rt-wsdl), which provides equivalent WSDL functionality in an actively maintained package.",llm,0.75,9308,org.apache.openejb:openejb-core,,,,0,https://wsdl4j.cvs.sourceforge.net/wsdl4j
pkg:maven/com.querydsl/querydsl-jpa,com.querydsl:querydsl-jpa,maven,dormant,broad,0,0,switch,pkg:maven/org.jooq/jooq,Projects should migrate to jOOQ for QueryDSL compatibility or to Spring Data JPA/Criteria API for JPA-only queries. A broad ecosystem with no consolidation pattern is best served by switching to maintained alternatives.,llm,0.8,8955,io.fabric8:fabric8-project-bom-camel-spring-boot,142,0,0,1,https://github.com/querydsl/querydsl,pkg:maven/com.querydsl/querydsl-jpa,com.querydsl:querydsl-jpa,maven,dormant,broad,0,0,switch,pkg:maven/org.jooq/jooq,Projects should migrate to jOOQ for QueryDSL compatibility or to Spring Data JPA/Criteria API for JPA-only queries. A broad ecosystem with no consolidation pattern is best served by switching to maintained alternatives.,llm,0.8,8955,io.fabric8:fabric8-project-bom-camel-spring-boot,142,0,0,1,https://github.com/querydsl/querydsl
pkg:maven/org.codehaus.janino/janino,org.codehaus.janino:janino,maven,dead,broad,0,0,accept,,Janino is a stable embedded Java compiler with no maintained drop-in replacement. Pin to a stable version and monitor for critical security issues; the codebase appears complete despite inactivity.,llm,0.85,8900,ma.glasnost.orika:orika-core,48900,6712,0,0,https://github.com/janino-compiler/janino,pkg:maven/org.codehaus.janino/janino,org.codehaus.janino:janino,maven,dead,broad,0,0,accept,,Janino is a stable embedded Java compiler with no maintained drop-in replacement. Pin to a stable version and monitor for critical security issues; the codebase appears complete despite inactivity.,llm,0.85,8900,ma.glasnost.orika:orika-core,48900,6712,0,0,https://github.com/janino-compiler/janino
pkg:maven/org.apache.httpcomponents/httpasyncclient,org.apache.httpcomponents:httpasyncclient,maven,unknown,broad,0,0,switch-piecemeal,,"No single maintained replacement for async HTTP. Projects should migrate to java.net.http.HttpClient (Java 11+), OkHttp, or framework-specific solutions based on requirements.",llm,0.65,8875,com.mashape.unirest:unirest-java,,,,0,https://svn.apache.org/repos/asf/httpcomponents/httpasyncclient/branches/4.1.x,pkg:maven/org.apache.httpcomponents/httpasyncclient,org.apache.httpcomponents:httpasyncclient,maven,unknown,broad,0,0,switch-piecemeal,,"No single maintained replacement for async HTTP. Projects should migrate to java.net.http.HttpClient (Java 11+), OkHttp, or framework-specific solutions based on requirements.",llm,0.65,8875,com.mashape.unirest:unirest-java,,,,0,https://svn.apache.org/repos/asf/httpcomponents/httpasyncclient/branches/4.1.x
pkg:maven/com.101tec/zkclient,com.101tec:zkclient,maven,unknown,broad,0,0,switch,pkg:maven/org.apache.curator/curator-client,ZkClient has had no releases in 13 years and no commits for 7+ years. Apache Curator is the actively maintained ZooKeeper client library and recommended replacement; migration may require minor API adjustments but provides long-term support.,llm,0.85,8591,org.apache.kafka:kafka_2.10,2365,442,0,0,https://github.com/sgroschupf/zkclient,pkg:maven/com.101tec/zkclient,com.101tec:zkclient,maven,unknown,broad,0,0,switch,pkg:maven/org.apache.curator/curator-client,ZkClient has had no releases in 13 years and no commits for 7+ years. Apache Curator is the actively maintained ZooKeeper client library and recommended replacement; migration may require minor API adjustments but provides long-term support.,llm,0.85,8591,org.apache.kafka:kafka_2.10,2365,442,0,0,https://github.com/sgroschupf/zkclient
pkg:maven/com.lmax/disruptor,com.lmax:disruptor,maven,dormant,broad,0,0,accept,,A foundational Java library for ultra-low-latency ring buffer messaging that has reached stability. No maintained drop-in replacement exists; switching would require rearchitecting messaging paths.,llm,0.85,8540,org.mule:mule-core,3340,191,0,0,https://github.com/lmax-exchange/disruptor,pkg:maven/com.lmax/disruptor,com.lmax:disruptor,maven,dormant,broad,0,0,accept,,A foundational Java library for ultra-low-latency ring buffer messaging that has reached stability. No maintained drop-in replacement exists; switching would require rearchitecting messaging paths.,llm,0.85,8540,org.mule:mule-core,3340,191,0,0,https://github.com/lmax-exchange/disruptor
pkg:maven/org.dbunit/dbunit,org.dbunit:dbunit,maven,unknown,broad,0,0,accept,,"DBUnit remains widely adopted despite infrequent releases (457 days). With over 8,500 dependents, pin the version and continue using it. TestContainers offers a container-based alternative for new projects but requires different test patterns.",llm,0.75,8522,org.jadira.usertype:usertype.core,,,,0,https://sourceforge.net/p/dbunit/code.git/ci/master/tree,pkg:maven/org.dbunit/dbunit,org.dbunit:dbunit,maven,unknown,broad,0,0,accept,,"DBUnit remains widely adopted despite infrequent releases (457 days). With over 8,500 dependents, pin the version and continue using it. TestContainers offers a container-based alternative for new projects but requires different test patterns.",llm,0.75,8522,org.jadira.usertype:usertype.core,,,,0,https://sourceforge.net/p/dbunit/code.git/ci/master/tree
pkg:maven/org.apache.maven/maven-project,org.apache.maven:maven-project,maven,unknown,broad,0,0,accept,,"Maven-project is core Maven functionality with 8,513 dependent repos. Dependents should pin the version and monitor for security issues; switching build systems is the only way to eliminate the dependency entirely.",llm,0.65,8513,org.apache.maven.shared:maven-plugin-testing-harness,,,,0,https://svn.apache.org/viewcvs.cgi/maven/components/tags/maven-3.0-alpha-2,pkg:maven/org.apache.maven/maven-project,org.apache.maven:maven-project,maven,unknown,broad,0,0,accept,,"Maven-project is core Maven functionality with 8,513 dependent repos. Dependents should pin the version and monitor for security issues; switching build systems is the only way to eliminate the dependency entirely.",llm,0.65,8513,org.apache.maven.shared:maven-plugin-testing-harness,,,,0,https://svn.apache.org/viewcvs.cgi/maven/components/tags/maven-3.0-alpha-2
pkg:maven/org.easytesting/fest-assert,org.easytesting:fest-assert,maven,unknown,broad,0,0,switch,pkg:maven/org.assertj/assertj-core,FEST-assert was superseded by AssertJ around 2012. Migrate to AssertJ for active development and modern Java test framework compatibility.,llm,0.87,8421,org.mapdb:mapdb,3172,310,0,0,https://github.com/alexruiz/fest-assert-1.x,pkg:maven/org.easytesting/fest-assert,org.easytesting:fest-assert,maven,unknown,broad,0,0,switch,pkg:maven/org.assertj/assertj-core,FEST-assert was superseded by AssertJ around 2012. Migrate to AssertJ for active development and modern Java test framework compatibility.,llm,0.87,8421,org.mapdb:mapdb,3172,310,0,0,https://github.com/alexruiz/fest-assert-1.x
pkg:maven/com.relevantcodes/extentreports,com.relevantcodes:extentreports,maven,dead,broad,1,0,switch,pkg:maven/com.aventstack/extentreports,"The maintainer explicitly moved to v4 under extent-framework; the 8,310 repos span too many small projects to centralize support. Encourage individual upgrades to the maintained version rather than backporting fixes to the archived v3.",llm,0.8,8310,com.usmanhussain.habanero:Habanero,12237,641,0,0,https://github.com/anshooarora/extentreports,pkg:maven/com.relevantcodes/extentreports,com.relevantcodes:extentreports,maven,dead,broad,1,0,switch,pkg:maven/com.aventstack/extentreports,"The maintainer explicitly moved to v4 under extent-framework; the 8,310 repos span too many small projects to centralize support. Encourage individual upgrades to the maintained version rather than backporting fixes to the archived v3.",llm,0.8,8310,com.usmanhussain.habanero:Habanero,12237,641,0,0,https://github.com/anshooarora/extentreports
