purl,name,ecosystem,bucket,situation,eol_direct,dead_transitive_count,remediation,alternative_purl,remediation_notes,remediation_source,llm_confidence,dependent_repos,top1_dependent,code_loc,complexity,has_native,unpatched_advisories,repository_url
pkg:golang/github.com/shopspring/decimal,github.com/shopspring/decimal,go,dormant,broad,0,0,accept,,"Stable, focused library with zero dependencies used across 36k repos. Dormancy is fine for solved math problems. Pin and accept.",llm,0.85,36577,,5869,1258,0,0,https://github.com/shopspring/decimal
pkg:golang/github.com/openzipkin/zipkin-go,github.com/openzipkin/zipkin-go,go,dormant,few-large,0,3,switch,,"Switch to OpenTelemetry (pkg:golang/go.opentelemetry.io/otel). go-kit/kit accounts for ~81% of transitive dependents; migrating it cascades to most downstream. OTEL is the industry standard and provides Zipkin backend compatibility. zipkin-go is dormant (446d no commits, no active maintenance).",llm,0.7,36131,github.com/go-kit/kit,9145,1796,0,0,https://github.com/openzipkin/zipkin-go
pkg:golang/github.com/rs/xid,github.com/rs/xid,go,dormant,broad,0,0,accept,,"Zero dependencies and stable, simple algorithm make pinning safe. Alternatives require code changes (format/API differences). Dormant maintenance risk is low for a well-tested utility with no dependency chain.",llm,0.82,35925,,1132,214,0,0,https://github.com/rs/xid
pkg:golang/github.com/blang/semver,github.com/blang/semver,go,dormant,broad,0,0,accept,,"Stable semver parser with no dependencies and >99% test coverage. Dormancy reflects a frozen spec, not abandonment. Pin v4 and continue.",llm,0.85,35600,,4030,898,0,0,https://github.com/blang/semver
pkg:golang/github.com/pkg/diff,github.com/pkg/diff,go,dormant,few-large,0,0,accept,,"Small, foundational diff library (933 LOC) used primarily by well-maintained tools like gofumpt, unparam, and go-internal; algorithmic code is stable and has no dependencies despite 490-day dormancy.",llm,0.87,34242,github.com/rogpeppe/go-internal,933,182,0,0,https://github.com/pkg/diff
pkg:golang/github.com/%21shopify/toxiproxy,github.com/Shopify/toxiproxy,go,dormant,few-large,0,0,accept,,"Toxiproxy is a mature, feature-complete TCP chaos-testing framework with concentrated usage in Shopify's sarama. Shopify has incentive to maintain minimal viability. Pin to a stable version; testing tools don't rot without active maintenance.",llm,0.8,33999,github.com/Shopify/sarama,8752,1565,0,0,https://github.com/shopify/toxiproxy
pkg:golang/github.com/docker/distribution,github.com/docker/distribution,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"Deprecated and dormant but still in production. Large surface and multiple concerns mean no single replacement—migrate to purpose-specific libraries (protocol, storage, auth) based on actual usage.",llm,0.85,33614,,1122523,168500,1,0,https://github.com/docker/distribution
pkg:golang/github.com/jinzhu/now,github.com/jinzhu/now,go,dormant,broad,0,0,vendor,,32k+ dependents with no maintained alternative; copy the ~800 lines of stable time utilities directly into your codebase rather than depend on this dormant library.,llm,0.85,32573,,786,86,0,0,https://github.com/jinzhu/now
pkg:golang/github.com/go-task/slim-sprig,github.com/go-task/slim-sprig,go,dormant,kitchen-sink,0,0,switch,pkg:golang/github.com/Masterminds/sprig/v3,"Fork of maintained Sprig with crypto dependencies removed. For active maintenance, switch to Sprig; the binary size overhead is usually acceptable. Pin slim-sprig if binary size is critical—it has no runtime dependencies.",llm,0.8,32560,,4660,573,0,0,https://github.com/go-task/slim-sprig
pkg:golang/github.com/form3tech-oss/jwt-go,github.com/form3tech-oss/jwt-go,go,dead,broad,1,0,switch,pkg:golang/github.com/golang-jwt/jwt,"jwt-go was archived by its maintainer, who explicitly directed users to golang-jwt/jwt as the successor. With 32k dependent repos, individual adoption isn't feasible, but the migration path is clear: switch to the maintained fork.",llm,0.95,32324,,2888,547,0,0,https://github.com/form3tech-oss/jwt-go
pkg:golang/github.com/denisenkom/go-mssqldb,github.com/denisenkom/go-mssqldb,go,dormant,alternative,0,0,switch,pkg:golang/github.com/microsoft/go-mssqldb,"The original README points to Microsoft's maintained fork as the canonical source for updates. For this many dependents on a database driver, switching to the actively-maintained fork is straightforward since it's a true fork with identical APIs.",llm,0.85,32069,,83921,4130,0,0,https://github.com/denisenkom/go-mssqldb
pkg:golang/github.com/kylelemons/godebug,github.com/kylelemons/godebug,go,unknown,broad,0,0,vendor,,"Stable codebase unmaintained since 2020. Small enough (2k lines) that projects can copy into their repo rather than carry a dependency on abandoned software. Alternatives exist (go-spew, cmp) but require refactoring, making vendoring more practical for this broad dependent base.",llm,0.78,31952,,2088,156,0,0,https://github.com/kylelemons/godebug
pkg:golang/github.com/josharian/intern,github.com/josharian/intern,go,dormant,inlineable,0,0,vendor,,104 lines of pure string interning with no dependencies—small enough to copy directly into your project. Maintains functionality without relying on an unmaintained upstream.,llm,0.9,31908,,104,8,0,0,https://github.com/josharian/intern
pkg:golang/github.com/edsrzf/mmap-go,github.com/edsrzf/mmap-go,go,dormant,broad,0,0,accept,,mmap is a stable POSIX interface—dormancy doesn't indicate decay. Dependents should pin the version; golang.org/x/sys (maintained) handles platform-specific updates.,llm,0.85,31852,,463,90,0,0,https://github.com/edsrzf/mmap-go
pkg:golang/github.com/gogo/googleapis,github.com/gogo/googleapis,go,unknown,broad,0,1,switch,pkg:golang/google.golang.org/api,Auto-generated package unmaintained for 5+ years and carrying a dead transitive dependency. Migrate to Google's official google.golang.org/api.,llm,0.85,31316,,30431,8266,0,0,https://github.com/gogo/googleapis
pkg:golang/github.com/xeipuuv/gojsonpointer,github.com/xeipuuv/gojsonpointer,go,unknown,broad,0,0,accept,,Stable RFC 6901 implementation with zero dependencies. Not maintained but no transitive risk; ecosystem fragmentation from migration outweighs the benefits of switching.,llm,0.8,30784,,688,13,0,0,https://github.com/xeipuuv/gojsonpointer
pkg:golang/github.com/gorilla/handlers,github.com/gorilla/handlers,go,dormant,broad,0,0,switch-piecemeal,,"Modern Go web frameworks (Gin, Echo, Chi) include most of these HTTP handlers as built-ins. For stdlib http.Handler code, audit which handlers you use and either switch to your framework, vendor the implementation, or write simple wrappers—the code is small and stable.",llm,0.8,30713,,2319,408,0,0,https://github.com/gorilla/handlers
pkg:golang/github.com/pquerna/cachecontrol,github.com/pquerna/cachecontrol,go,dormant,broad,0,0,accept,,"RFC 7234 is a stable standard with no ongoing spec changes. Cachecontrol has minimal dependencies and no known issues; pin a version. Vendoring is an option for projects treating caching as critical, but most should just declare a constraint.",llm,0.75,30632,,2106,101,0,0,https://github.com/pquerna/cachecontrol
pkg:golang/github.com/xeipuuv/gojsonreference,github.com/xeipuuv/gojsonreference,go,unknown,broad,0,0,vendor,,"JSON Reference is 538 lines of stable, spec-based code with zero maintenance for 8+ years. With 30K dependents, no single steward will emerge; projects should vendor this implementation rather than wait for upstream updates.",llm,0.85,30612,,538,147,0,0,https://github.com/xeipuuv/gojsonreference
pkg:golang/github.com/mitchellh/go-wordwrap,github.com/mitchellh/go-wordwrap,go,dead,inlineable,0,0,vendor,,Text wrapping is straightforward (~200 lines); consumers can safely inline this dead package or use stdlib/similar utilities.,llm,0.95,30471,,191,25,0,0,https://github.com/mitchellh/go-wordwrap
pkg:golang/github.com/xeipuuv/gojsonschema,github.com/xeipuuv/gojsonschema,go,dormant,broad,0,0,switch,pkg:golang/github.com/santhosh-tekuri/jsonschema,Dormant for 5.5 years but stable across 30k+ repos. Maintained alternatives provide drop-in JSON Schema validation; switch for new projects and plan migration for existing ones as ecosystem tooling evolves.,llm,0.75,30317,,16846,826,0,0,https://github.com/xeipuuv/gojsonschema
pkg:golang/github.com/cenkalti/backoff,github.com/cenkalti/backoff,go,dormant,broad,0,0,vendor,,"Stable 797-line backoff implementation; the author explicitly recommends copying the retry function into projects rather than expanding the library. Vendoring is practical and resilient for broad ecosystems. Alternatively, pin to the current version and accept the dormancy risk.",llm,0.85,30189,,797,128,0,0,https://github.com/cenkalti/backoff
pkg:golang/github.com/jmoiron/sqlx,github.com/jmoiron/sqlx,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"sqlx provides struct scanning, named parameters, and batch operations that different dependents use independently. Migrate incrementally using sqlc for scanning, goqu for query building, or custom wrappers, leveraging sqlx's stdlib-compatible interfaces for gradual replacement.",llm,0.75,29495,,6601,1654,0,0,https://github.com/jmoiron/sqlx
pkg:golang/github.com/flynn/go-shlex,github.com/flynn/go-shlex,go,dead,broad,1,0,vendor,,Vendoring is practical for this small lexer (506 lines). Projects needing comprehensive shell parsing should consider mvdan.cc/sh instead.,llm,0.78,28899,github.com/go-git/go-git/v5,682,41,0,0,https://github.com/flynn/go-shlex
pkg:golang/github.com/nats-io/nuid,github.com/nats-io/nuid,go,dormant,broad,0,0,accept,,"Last release was seven years ago, but zero runtime dependencies and a 466-line stable codebase make dormancy acceptable. Pin v1.0.1 and monitor for CVEs.",llm,0.8,28896,,466,47,0,0,https://github.com/nats-io/nuid
pkg:golang/github.com/go-ole/go-ole,github.com/go-ole/go-ole,go,dead,broad,0,0,accept,,"Windows COM API bindings are stable infrastructure; the codebase has been dormant 998 days without reported issues. Dependents should pin the version, treat it as legacy, and only invest in alternatives if they need Go features that require active maintenance of COM interop.",llm,0.8,28773,,5633,920,0,0,https://github.com/go-ole/go-ole
pkg:golang/github.com/pkg/profile,github.com/pkg/profile,go,dead,broad,0,0,vendor,,Stable profiling wrapper (667 LOC) with 28k small dependents but no active steward. Projects should vendor the code to preserve the convenient API while eliminating external dependency management.,llm,0.8,28348,github.com/tendermint/spn,667,57,0,0,https://github.com/pkg/profile
pkg:golang/github.com/mitchellh/reflectwalk,github.com/mitchellh/reflectwalk,go,dead,broad,1,0,accept,,"Stable utility code with no dependencies; pin to the last release and monitor for any transitive security issues. Rarely, if a specific project needs enhancements, fork locally.",llm,0.82,28199,,1058,234,0,0,https://github.com/mitchellh/reflectwalk
pkg:golang/github.com/streadway/amqp,github.com/streadway/amqp,go,unknown,alternative,0,0,switch,pkg:golang/github.com/rabbitmq/amqp091-go,RabbitMQ publishes amqp091-go as the officially maintained successor. The README explicitly recommends switching. Most dependents can migrate directly.,llm,0.95,28168,,10216,2309,0,0,https://github.com/streadway/amqp
pkg:golang/github.com/moby/term,github.com/moby/term,go,dormant,broad,0,1,switch,pkg:golang/golang.org/x/term,"This package provides terminal utilities that golang.org/x/term (maintained by the Go team) covers directly. With dormant status, no active maintenance, and a standard ecosystem alternative available, switching is the expected path for Go projects.",llm,0.8,27845,,1464,314,0,0,https://github.com/moby/term
pkg:golang/github.com/mitchellh/copystructure,github.com/mitchellh/copystructure,go,dead,broad,1,1,accept,,"Stable, archived library with only one runtime dependency and no security concerns; pinning is the practical approach for the 27k dependents rather than attempting coordinated migration.",llm,0.8,27543,,1423,267,0,0,https://github.com/mitchellh/copystructure
pkg:golang/github.com/golang-sql/civil,github.com/golang-sql/civil,go,unknown,broad,0,0,vendor,,"Small, stable utility with zero dependencies—easily vendored. Dependents can copy the 382-line codebase and own it rather than depend on an unmaintained upstream.",llm,0.85,27232,,382,30,0,0,https://github.com/golang-sql/civil
pkg:golang/github.com/tv42/httpunix,github.com/tv42/httpunix,go,unknown,few-large,0,0,vendor,,"Just 161 lines of stable, unchanging HTTP-over-Unix utility; vendoring eliminates dependency risk entirely.",llm,0.85,27177,github.com/armon/go-metrics,161,28,0,0,https://github.com/tv42/httpunix
pkg:golang/github.com/rs/cors,github.com/rs/cors,go,dormant,broad,0,0,accept,,Stable dormant CORS handler. Pinning the version is safe; consider vendoring only if you need to own the implementation or have strict security policies.,llm,0.7,27043,,2010,206,0,0,https://github.com/rs/cors
pkg:golang/github.com/anmitsu/go-shlex,github.com/anmitsu/go-shlex,go,unknown,broad,0,0,vendor,,"A stable 500-line utility with zero dependencies that hasn't needed maintenance in five years. Projects can safely copy it directly into their codebase and drop the dependency, eliminating version fragmentation entirely.",llm,0.85,26986,github.com/gliderlabs/ssh,526,68,0,0,https://github.com/anmitsu/go-shlex
pkg:golang/github.com/gliderlabs/ssh,github.com/gliderlabs/ssh,go,dormant,broad,0,0,accept,,"Mature, well-tested SSH library across 26K+ projects. Pin the version and accept the maintenance risk; it's stable and unlikely to break.",llm,0.85,26795,,2603,484,0,0,https://github.com/gliderlabs/ssh
pkg:golang/github.com/cockroachdb/apd,github.com/cockroachdb/apd,go,dormant,few-large,0,0,accept,,apd is dormant but stable; pgx (54% of dependents) is actively maintained and backs it for the majority. Existing dependents can safely pin versions unless new decimal features are needed.,llm,0.82,26502,github.com/jackc/pgx/v4,8349,1710,0,0,https://github.com/cockroachdb/apd
pkg:golang/github.com/armon/go-socks5,github.com/armon/go-socks5,go,dormant,few-large,0,0,accept,,Kubernetes ecosystem dominates usage (50%+) but the codebase is stable with zero dependencies. Pin the version and accept the dormancy.,llm,0.75,25808,k8s.io/apimachinery,957,209,0,0,https://github.com/armon/go-socks5
pkg:golang/github.com/containerd/continuity,github.com/containerd/continuity,go,dormant,broad,0,0,accept,,"25k dependent repos, primarily container infrastructure. Pin a stable release and monitor for security issues in native code (6.8k assembly lines).",llm,0.65,25667,,225582,23840,1,0,https://github.com/containerd/continuity
pkg:golang/github.com/valyala/fasttemplate,github.com/valyala/fasttemplate,go,dormant,broad,0,1,switch,,Dormant for 1288 days with dead transitive dependency. Switch to stdlib text/template or html/template for most use cases; they handle fasttemplate's placeholder substitution and are actively maintained.,llm,0.85,25529,,1269,224,0,0,https://github.com/valyala/fasttemplate
pkg:golang/github.com/karrick/godirwalk,github.com/karrick/godirwalk,go,unknown,few-large,0,0,switch,,"Gobuffalo ecosystem (packr, pop, buffalo-plugins) accounts for ~93% of usage. Migrate to Go's stdlib filepath.WalkDir (1.16+), which addressed this library's original advantages. Vendor the 2241 lines only if locked to Go 1.15 or earlier.",llm,0.8,25526,github.com/gobuffalo/packr/v2,2241,475,0,0,https://github.com/karrick/godirwalk
pkg:golang/github.com/op/go-logging,github.com/op/go-logging,go,dead,broad,0,0,switch,pkg:golang/github.com/sirupsen/logrus,"go-logging has been unmaintained for 10 years. Logrus is actively maintained and provides similar logging infrastructure with multiple backends, flexible formatting, and color support. The original developer recommended vendoring if exact API compatibility is essential.",llm,0.75,25213,github.com/go-kit/kit,1654,261,0,0,https://github.com/op/go-logging
pkg:golang/github.com/%21knetic/govaluate,github.com/Knetic/govaluate,go,dead,few-large,1,0,switch,pkg:golang/github.com/antonmedv/expr,95.5% of usage is in go-kit/kit and a handful of other major projects. Switch to expr or cel-go for active maintenance; both handle the same expression evaluation use case. Stable pinned version acceptable only for very limited use.,llm,0.87,25129,github.com/go-kit/kit,7005,554,0,0,https://github.com/knetic/govaluate
pkg:golang/github.com/valyala/tcplisten,github.com/valyala/tcplisten,go,unknown,broad,0,0,accept,,Five years unmaintained but stable. Small codebase (361 LOC) with zero dependencies; TCP socket options are unlikely to change. Pin the version.,llm,0.72,24834,,361,98,0,0,https://github.com/valyala/tcplisten
pkg:golang/gonum.org/v1/netlib,gonum.org/v1/netlib,go,unknown,broad,0,0,accept,,No maintained alternative for these C BLAS/LAPACKE bindings. Pin the version and monitor Go compatibility. Large users should consider forking if long-term maintenance becomes critical.,llm,0.7,24659,k8s.io/code-generator,57788,9402,0,0,https://github.com/gonum/netlib
pkg:golang/github.com/felixge/httpsnoop,github.com/felixge/httpsnoop,go,dormant,kitchen-sink,0,0,accept,,Dormant but stable package with no runtime dependencies. Widely adopted for framework-agnostic HTTP handler instrumentation where naive ResponseWriter wrapping introduces subtle bugs. Pin the version; the risk is low given Go's stdlib compatibility guarantees.,llm,0.8,24166,,10457,4926,0,0,https://github.com/felixge/httpsnoop
pkg:golang/github.com/bmizerany/assert,github.com/bmizerany/assert,go,unknown,inlineable,0,0,switch,,"Unmaintained for 10 years with explicit deprecation message. At 119 lines, the package is trivially small and the maintainer recommends switching to Go's built-in testing package, which handles basic assertions via t.Errorf() and t.Fatal().",llm,0.9,23942,,119,5,0,0,https://github.com/bmizerany/assert
pkg:golang/github.com/circonus-labs/circonus-gometrics,github.com/circonus-labs/circonus-gometrics,go,dormant,broad,0,0,switch,pkg:golang/go.opentelemetry.io/otel,"Last release 7 years ago. Projects not using Circonus should migrate to OpenTelemetry, Prometheus, or a maintained metrics client. Circonus users would need to fork or accept pinned-version maintenance risk.",llm,0.68,23933,,7090,1567,0,0,https://github.com/circonus-labs/circonus-gometrics
pkg:golang/github.com/gobuffalo/packd,github.com/gobuffalo/packd,go,unknown,broad,0,0,vendor,,"Stable 930-LOC interfaces package supporting deprecated Buffalo/packr ecosystem. Safe to vendor for packr users, though migration to native Go embed (1.16+) is better long-term since packr itself is unmaintained.",llm,0.85,23922,github.com/gobuffalo/packr/v2,930,53,0,0,https://github.com/gobuffalo/packd
pkg:golang/github.com/circonus-labs/circonusllhist,github.com/circonus-labs/circonusllhist,go,unknown,few-large,0,0,accept,,"Stable log-linear histogram implementation with zero dependencies. Major dependents (Hashicorp Consul/Vault, Prometheus AlertManager) are maintained and haven't replaced it. Pin version and monitor for vulnerabilities.",llm,0.8,23898,github.com/armon/go-metrics,1756,398,0,0,https://github.com/circonus-labs/circonusllhist
pkg:golang/github.com/gobuffalo/logger,github.com/gobuffalo/logger,go,dormant,few-large,0,0,accept,,Usage is concentrated in the dormant Buffalo framework ecosystem. The package is stable and unlikely to need updates; pin the version and monitor for security advisories.,llm,0.75,23862,github.com/gobuffalo/packr/v2,1395,186,0,0,https://github.com/gobuffalo/logger
pkg:golang/github.com/gobuffalo/flect,github.com/gobuffalo/flect,go,dormant,broad,0,0,vendor,,"Small, stable library for English inflection. Vendor the code directly into dependent projects to eliminate the dormant-upstream risk, or accept by pinning a version; no maintained alternative exists.",llm,0.73,23747,github.com/gobuffalo/genny,2613,210,0,0,https://github.com/gobuffalo/flect
pkg:golang/github.com/gobuffalo/packr/v2,github.com/gobuffalo/packr/v2,go,dead,few-large,1,0,switch,,"The maintainer's README explicitly recommends migrating to Go's native `embed` package (available since 1.16). For older Go versions, `github.com/markbates/pkger` is available as a fallback.",llm,0.92,23693,github.com/gobuffalo/genny,4286,679,0,0,https://github.com/gobuffalo/packr
pkg:golang/github.com/opentracing/basictracer-go,github.com/opentracing/basictracer-go,go,dead,few-large,1,3,vendor,,91% of usage is concentrated in a few active projects like go-kit/kit. Each should vendor the self-contained 2.4K LOC implementation rather than depend on an archived package.,llm,0.85,23370,github.com/go-kit/kit,2417,335,0,0,https://github.com/opentracing/basictracer-go
pkg:golang/github.com/gobuffalo/envy,github.com/gobuffalo/envy,go,unknown,broad,0,0,accept,,Simple env variable wrapper with no security surface. Safe to keep pinned despite years of inactivity; refactoring 23k dependents away isn't worth it.,llm,0.85,23269,github.com/gobuffalo/genny,506,40,0,0,https://github.com/gobuffalo/envy
pkg:golang/github.com/go-errors/errors,github.com/go-errors/errors,go,unknown,broad,0,0,accept,,This stacktrace wrapper is deeply embedded in the Go ecosystem with 23k dependents. No active maintenance but no critical issues either; most dependents should pin the version and plan eventual migration to stdlib errors package (available since Go 1.13).,llm,0.85,23102,,952,204,0,0,https://github.com/go-errors/errors
pkg:golang/github.com/%21stack%21exchange/wmi,github.com/StackExchange/wmi,go,dead,broad,1,1,switch,pkg:golang/github.com/yusufpapurcu/wmi,The original maintainers archived this package and explicitly recommend an actively maintained fork. Switching is straightforward since it's a direct drop-in replacement.,llm,0.9,23070,,1224,305,0,0,https://github.com/stackexchange/wmi
pkg:golang/bazil.org/fuse,bazil.org/fuse,go,dormant,few-large,0,0,accept,,Dormant foundational FUSE library; 68% of usage concentrated in containerd/continuity and other major infrastructure projects. Stable protocol code with no practical alternative in the Go ecosystem.,llm,0.85,22895,github.com/containerd/continuity,11552,1942,0,0,https://github.com/bazil/fuse
pkg:golang/sourcegraph.com/sourcegraph/appdash,sourcegraph.com/sourcegraph/appdash,go,dead,few-large,1,0,switch,pkg:golang/go.opentelemetry.io/otel,"Appdash is a distributed tracing system now superseded by OpenTelemetry, the industry standard. 92.9% of usage funnels through go-kit/kit; other dependents should migrate to OpenTelemetry for continued observability.",llm,0.88,22591,github.com/go-kit/kit,8986,1351,0,0,https://github.com/sourcegraph/appdash
pkg:golang/github.com/samuel/go-zookeeper,github.com/samuel/go-zookeeper,go,dead,alternative,1,0,switch,pkg:golang/github.com/go-zookeeper/zk,"Archived with explicit deprecation notice; the README directs to go-zookeeper/zk, an actively maintained fork that serves as a drop-in replacement.",llm,0.95,22324,,4661,1273,0,0,https://github.com/samuel/go-zookeeper
pkg:golang/github.com/cenkalti/backoff/v4,github.com/cenkalti/backoff/v4,go,dormant,broad,0,0,vendor,,"Dormant but stable exponential backoff implementation. The maintainer explicitly recommends copying the code if you need changes; with only 797 LOC of tested retry logic, vendoring is low-friction and reduces exposure to dormant maintenance across 22K dependent repos.",llm,0.85,22312,,797,128,0,0,https://github.com/cenkalti/backoff
pkg:golang/github.com/%21vivid%21cortex/gohistogram,github.com/VividCortex/gohistogram,go,dead,few-large,1,0,accept,,Archived but mathematically stable: implements a published algorithm with zero dependencies. Pin the version and monitor for Go compatibility issues; no algorithm updates needed.,llm,0.85,22010,github.com/go-kit/kit,15394,60,0,0,https://github.com/vividcortex/gohistogram
pkg:golang/github.com/vishvananda/netns,github.com/vishvananda/netns,go,dormant,broad,0,0,accept,,"Stable syscall wrapper for network namespaces with broad adoption across container tools. Dormancy reflects stability, not abandonment. Active maintainer present. Pin version and monitor for critical bugs.",llm,0.8,21989,,706,108,0,0,https://github.com/vishvananda/netns
pkg:golang/github.com/go-test/deep,github.com/go-test/deep,go,dormant,broad,0,0,vendor,,"Feature-complete testing utility with ~2k lines of code and zero runtime dependencies. Small enough to inline into consuming projects, eliminating a dormant dependency without loss of functionality.",llm,0.85,21960,,1921,602,0,0,https://github.com/go-test/deep
pkg:golang/github.com/huandu/xstrings,github.com/huandu/xstrings,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"With 21k+ small dependents and zero runtime dependencies, replace piecemeal: most xstrings operations have Go standard library equivalents, and dependents likely use only a subset of its functions.",llm,0.85,21740,,1792,357,0,0,https://github.com/huandu/xstrings
pkg:golang/github.com/golang/freetype,github.com/golang/freetype,go,dead,broad,1,0,accept,,Archived but stable font rasterizer with 21K dependent repos. Pin the version and monitor for security; projects with heavy font work might vendor the code or migrate to golang.org/x/image.,llm,0.85,21651,,7710,1323,1,0,https://github.com/golang/freetype
pkg:golang/github.com/influxdata/influxdb1-client,github.com/influxdata/influxdb1-client,go,dead,few-large,0,0,accept,,"Mature InfluxDB 1.x client with zero dependencies—safe to pin and maintain in place. The 2.x client requires database upgrade, making it incompatible for 1.x users.",llm,0.87,21569,github.com/go-kit/kit,8298,1572,0,0,https://github.com/influxdata/influxdb1-client
pkg:golang/github.com/fatih/structs,github.com/fatih/structs,go,dead,broad,0,0,vendor,,"2.3 kLOC with no dependencies—copy the code into your project. The maintainer archived it in 2018 explicitly inviting forks. Given the small size and pure-reflection implementation, vendoring is safer than keeping a live dependency on unmaintained code.",llm,0.85,21470,,2308,364,0,0,https://github.com/fatih/structs
pkg:golang/github.com/syndtr/gocapability,github.com/syndtr/gocapability,go,dormant,broad,0,0,vendor,,"At 1124 lines, inlineable into projects that depend on it. No maintained drop-in replacement exists; infrastructure projects like OpenShift or LXD could alternatively adopt and maintain the repository.",llm,0.72,21426,github.com/openshift/runtime-utils,1124,264,0,0,https://github.com/syndtr/gocapability
pkg:golang/github.com/gobwas/glob,github.com/gobwas/glob,go,dead,broad,0,0,switch,pkg:golang/github.com/bmatcuk/doublestar,"Glob matching is stable—the lack of commits doesn't signal rot. Doublestar is the community standard replacement. Alternatively, vendor the 5K-line codebase if you only use a subset.",llm,0.75,21281,,5289,724,0,0,https://github.com/gobwas/glob
pkg:golang/github.com/containerd/typeurl,github.com/containerd/typeurl,go,dormant,broad,0,1,accept,,"Dormant containerd sub-project for protobuf Any registration. Stable code, no active issues, no maintained alternative. Pin the version; most depend transitively. High-value projects might vendor if they need guaranteed control.",llm,0.75,21277,,671,115,0,0,https://github.com/containerd/typeurl
pkg:golang/github.com/rivo/uniseg,github.com/rivo/uniseg,go,dormant,kitchen-sink,0,0,switch-piecemeal,,"Dormant since 2024 but stable code with no dependencies. Dependents can selectively replace components—go-runewidth for width calculation, stdlib for basic Unicode operations—or fork for critical grapheme/word/line segmentation features.",llm,0.65,21251,,27950,994,0,0,https://github.com/rivo/uniseg
pkg:golang/github.com/afex/hystrix-go,github.com/afex/hystrix-go,go,dead,few-large,0,0,vendor,,"Most usage flows through go-kit/kit (96.5% of dependents). At 2.9k lines with no external dependencies, vendoring is straightforward and eliminates dead-dependency risk entirely.",llm,0.85,21232,github.com/go-kit/kit,2897,272,0,0,https://github.com/afex/hystrix-go
pkg:golang/github.com/emirpasic/gods,github.com/emirpasic/gods,go,dormant,broad,0,0,switch-piecemeal,,21k dependents using a modular data structures library. Go 1.18+ generics and stdlib now cover basic use cases; specialized alternatives exist for advanced structures. Migrate piecemeal or pin the version—dormant but stable.,llm,0.72,21160,,19783,4499,0,0,https://github.com/emirpasic/gods
pkg:golang/github.com/xdg-go/stringprep,github.com/xdg-go/stringprep,go,unknown,few-large,0,0,accept,,"21k dependent repos likely flow through major SASL libraries (MongoDB drivers, etc.). Stringprep is RFC-3454/RFC-4013, stable and unlikely to require changes. The small 3.9K codebase with zero transitive dependencies is safe to pin.",llm,0.75,21156,,3918,64,0,0,https://github.com/xdg-go/stringprep
pkg:golang/github.com/andreyvit/diff,github.com/andreyvit/diff,go,unknown,inlineable,0,0,vendor,,"This 222-line test-diffing utility is small and stable enough to vendor directly into consuming projects, eliminating dependency on unmaintained code.",llm,0.85,21086,github.com/vektah/gqlparser,222,44,0,0,https://github.com/andreyvit/diff
pkg:golang/github.com/fortytw2/leaktest,github.com/fortytw2/leaktest,go,unknown,broad,0,0,switch,pkg:golang/golang.org/x/exp/goleak,"Switch to golang.org/x/exp/goleak (Go team's maintained reference). Test-only with no dependencies, so pinning a version is also a reasonable long-term option if migration is complex.",llm,0.75,21058,github.com/Azure/azure-amqp-common-go/v2,439,57,0,0,https://github.com/fortytw2/leaktest
pkg:golang/github.com/xdg-go/pbkdf2,github.com/xdg-go/pbkdf2,go,unknown,broad,0,0,accept,,"PBKDF2 is a stable RFC 8018 standard; five years without commits reflects maturity of the implementation, not abandonment. Zero runtime dependencies eliminate supply chain risk. Pin to the current version and update only if a cryptographic vulnerability surfaces.",llm,0.75,21044,,453,10,0,0,https://github.com/xdg-go/pbkdf2
pkg:golang/github.com/franela/goblin,github.com/franela/goblin,go,unknown,few-large,0,0,vendor,,"82.8% of usage flows through go-kit/kit. Goblin is a stable BDD framework (1800 LOC, no runtime dependencies, last commit 2022) small enough to vendor into dependent projects, decoupling them from the unmaintained package without framework migration.",llm,0.75,20823,github.com/go-kit/kit,2014,166,0,0,https://github.com/franela/goblin
pkg:golang/github.com/franela/goreq,github.com/franela/goreq,go,dead,few-large,1,0,switch,,Go's standard library net/http replaces all goreq functionality. The few large dependents like go-kit/kit should plan migrations away.,llm,0.8,20757,github.com/go-kit/kit,1868,263,0,0,https://github.com/franela/goreq
pkg:golang/github.com/%21azure/go-autorest/autorest/to,github.com/Azure/go-autorest/autorest/to,go,dead,broad,1,1,switch,,Azure ended support in March 2023 and explicitly deprecated this SDK in favor of service-specific replacements. The repository is archived with no activity for a year. Migration guides are provided in the README.,llm,0.88,20675,,21341,4282,0,0,https://github.com/azure/go-autorest
pkg:golang/github.com/hudl/fargo,github.com/hudl/fargo,go,unknown,few-large,0,3,accept,,"Small, stable Eureka client with 97% usage in one dependent. Main risk is dead transitive dependencies; pin the version and monitor for CVEs. Switching off Eureka is high-friction; forking only if vulnerabilities emerge in active deployments.",llm,0.72,20598,github.com/go-kit/kit,3666,479,0,0,https://github.com/hudl/fargo
